short_model,lattice_temperature_K,smearing_degauss_Ry,direction,path_distance_d,signed_q_2pi_over_a,q1,q2,thermal_short_cm-1,finite_q6_cm-1,full_EPC_cm-1
R2AO,600,0.0019000869,KM,0.059000000000000004,0.03933333333333333,0.353,0.294,1291.2132247118057,1263.1349719148702,1283.8397950413148
R2AO,600,0.0019000869,KM,0.059500000000000004,0.03966666666666667,0.3531666666666667,0.2936666666666667,1291.26216201256,1263.2385528798911,1284.043915607294
R2AO,600,0.0019000869,KM,0.06,0.039999999999999994,0.35333333333333333,0.29333333333333333,1291.3114855914603,1263.342895098975,1284.259526102362
S0,300,0.0019000869,KG,0.06,-0.039999999999999994,0.3133333333333333,0.3133333333333333,1315.0065080266927,1287.3371774320938,1306.5561927360172
S0,300,0.0019000869,KG,0.059500000000000004,-0.03966666666666667,0.3135,0.3135,1314.961631663518,1287.2427949035514,1306.398389626929
S0,300,0.0019000869,KG,0.059000000000000004,-0.03933333333333333,0.31366666666666665,0.31366666666666665,1314.9171082312007,1287.1490946688887,1306.2176285655041
S0,300,0.0019000869,KG,0.0585,-0.039,0.31383333333333335,0.31383333333333335,1314.8729382884096,1287.056079011769,1306.0342163912749
S0,300,0.0019000869,KG,0.058,-0.03866666666666667,0.314,0.314,1314.8291223899628,1286.9637502074686,1305.8698646577002
S0,300,0.0019000869,KG,0.0575,-0.03833333333333333,0.31416666666666665,0.31416666666666665,1314.7856610868018,1286.8721105227705,1305.6761428776242
S0,300,0.0019000869,KG,0.057,-0.038,0.3143333333333333,0.3143333333333333,1314.7425549259663,1286.7811622158576,1305.5016987664328
S0,300,0.0019000869,KG,0.0565,-0.03766666666666667,0.3145,0.3145,1314.6998044505694,1286.6909075362084,1305.3252853515648
S0,300,0.0019000869,KG,0.056,-0.03733333333333333,0.31466666666666665,0.31466666666666665,1314.6574101997703,1286.6013487244882,1305.127512974446
S0,300,0.0019000869,KG,0.0555,-0.037,0.31483333333333335,0.31483333333333335,1314.6153727087526,1286.512488012442,1304.9583338900736
S0,300,0.0019000869,KG,0.055,-0.03666666666666667,0.315,0.315,1314.5736925086956,1286.4243276227853,1304.7678553161966
S0,300,0.0019000869,KG,0.0545,-0.03633333333333333,0.31516666666666665,0.31516666666666665,1314.5323701267512,1286.3368697690955,1304.5755536753165
S0,300,0.0019000869,KG,0.054,-0.036,0.3153333333333333,0.3153333333333333,1314.491406086018,1286.2501166556997,1304.4023801975388
S0,300,0.0019000869,KG,0.0535,-0.035666666666666666,0.3155,0.3155,1314.4508009055173,1286.164070477567,1304.200614359937
S0,300,0.0019000869,KG,0.053,-0.03533333333333333,0.31566666666666665,0.31566666666666665,1314.4105551001674,1286.0787334201939,1304.017920511025
S0,300,0.0019000869,KG,0.0525,-0.034999999999999996,0.31583333333333335,0.31583333333333335,1314.3706691807586,1285.994107659493,1303.833314021532
S0,300,0.0019000869,KG,0.052000000000000005,-0.034666666666666665,0.316,0.316,1314.3311436539307,1285.9101953616807,1303.6277826846454
S0,300,0.0019000869,KG,0.051500000000000004,-0.034333333333333334,0.31616666666666665,0.31616666666666665,1314.2919790221447,1285.8269986831617,1303.4501769250294
S0,300,0.0019000869,KG,0.051000000000000004,-0.034,0.3163333333333333,0.3163333333333333,1314.253175783663,1285.7445197704142,1303.2517380611505
S0,300,0.0019000869,KG,0.0505,-0.033666666666666664,0.3165,0.3165,1314.2147344325208,1285.6627607598764,1303.0514647485284
S0,300,0.0019000869,KG,0.05,-0.03333333333333333,0.31666666666666665,0.31666666666666665,1314.176655458504,1285.5817237778274,1302.8697200997217
S0,300,0.0019000869,KG,0.0495,-0.033,0.31683333333333336,0.31683333333333336,1314.1389393471252,1285.5014109402714,1302.6600531405966
S0,300,0.0019000869,KG,0.049,-0.03266666666666666,0.317,0.317,1314.1015865795994,1285.421824352821,1302.4687573368608
S0,300,0.0019000869,KG,0.0485,-0.03233333333333333,0.31716666666666665,0.31716666666666665,1314.0645976328187,1285.342966110575,1302.27550502442
S0,300,0.0019000869,KG,0.048,-0.032,0.3173333333333333,0.3173333333333333,1314.0279729793294,1285.2648382980035,1302.061855593546
S0,300,0.0019000869,KG,0.0475,-0.03166666666666666,0.3175,0.3175,1313.9917130873098,1285.187442988821,1301.8750466872666
S0,300,0.0019000869,KG,0.047,-0.03133333333333333,0.31766666666666665,0.31766666666666665,1313.955818420544,1285.110782245873,1301.667860720587
S0,300,0.0019000869,KG,0.0465,-0.031,0.31783333333333336,0.31783333333333336,1313.9202894383998,1285.0348581210064,1301.458687164082
S0,300,0.0019000869,KG,0.046,-0.030666666666666665,0.318,0.318,1313.8851265958044,1284.9596726549532,1301.2670245511802
S0,300,0.0019000869,KG,0.0455,-0.03033333333333333,0.31816666666666665,0.31816666666666665,1313.8503303432224,1284.8852278772017,1301.0481640293262
S0,300,0.0019000869,KG,0.045,-0.03,0.3183333333333333,0.3183333333333333,1313.8159011266323,1284.811525805874,1300.846401472833
S0,300,0.0019000869,KG,0.0445,-0.029666666666666664,0.3185,0.3185,1313.781839387502,1284.7385684476008,1300.6419026379554
S0,300,0.0019000869,KG,0.044,-0.02933333333333333,0.31866666666666665,0.31866666666666665,1313.7481455627656,1284.6663577973939,1300.4166219231633
S0,300,0.0019000869,KG,0.043500000000000004,-0.029,0.31883333333333336,0.31883333333333336,1313.7148200848058,1284.5948958385218,1300.214915544392
S0,300,0.0019000869,KG,0.043000000000000003,-0.028666666666666667,0.319,0.319,1313.6818633814232,1284.524184542377,1299.990508442024
S0,300,0.0019000869,KG,0.0425,-0.028333333333333335,0.31916666666666665,0.31916666666666665,1313.6492758758197,1284.454225868352,1299.7599618489178
S0,300,0.0019000869,KG,0.042,-0.028,0.3193333333333333,0.3193333333333333,1313.6170579865727,1284.385021763707,1299.5452806511025
S0,300,0.0019000869,KG,0.0415,-0.027666666666666666,0.3195,0.3195,1313.5852101276148,1284.3165741634396,1299.316500618214
S0,300,0.0019000869,KG,0.041,-0.027333333333333334,0.31966666666666665,0.31966666666666665,1313.5537327082113,1284.2488849901542,1299.1186171271745
S0,300,0.0019000869,KG,0.0405,-0.027,0.31983333333333336,0.31983333333333336,1313.5226261329367,1284.181956153929,1298.9204250928208
S0,300,0.0019000869,KG,0.04,-0.026666666666666665,0.32,0.32,1313.4918908016537,1284.1157895521824,1298.699578509923
S0,300,0.0019000869,KG,0.0395,-0.026333333333333334,0.32016666666666665,0.32016666666666665,1313.4615271094922,1284.0503870695406,1298.4988655653106
S0,300,0.0019000869,KG,0.039,-0.026,0.3203333333333333,0.3203333333333333,1313.4315354468254,1283.9857505777024,1298.2774574733226
S0,300,0.0019000869,KG,0.0385,-0.025666666666666664,0.3205,0.3205,1313.4019161992503,1283.9218819353007,1298.0527939477581
S0,300,0.0019000869,KG,0.038,-0.025333333333333333,0.32066666666666666,0.32066666666666666,1313.3726697475668,1283.85878298777,1297.842544958447
S0,300,0.0019000869,KG,0.0375,-0.024999999999999998,0.32083333333333336,0.32083333333333336,1313.3437964677516,1283.796455567207,1297.60784255457
S0,300,0.0019000869,KG,0.037,-0.024666666666666663,0.321,0.321,1313.3152967309443,1283.7349014922324,1297.3877950464544
S0,300,0.0019000869,KG,0.0365,-0.024333333333333332,0.32116666666666666,0.32116666666666666,1313.2871709034205,1283.6741225678516,1297.1653489129167
S0,300,0.0019000869,KG,0.036000000000000004,-0.024,0.3213333333333333,0.3213333333333333,1313.259419346574,1283.6141205853148,1296.9256569086117
S0,300,0.0019000869,KG,0.035500000000000004,-0.02366666666666667,0.3215,0.3215,1313.2320424168945,1283.5548973219773,1296.7073419164808
S0,300,0.0019000869,KG,0.035,-0.023333333333333334,0.32166666666666666,0.32166666666666666,1313.2050404659492,1283.4964545411558,1296.4719595941417
S0,300,0.0019000869,KG,0.0345,-0.023,0.32183333333333336,0.32183333333333336,1313.1784138403593,1283.438793991988,1296.234579368229
S0,300,0.0019000869,KG,0.034,-0.02266666666666667,0.322,0.322,1313.1521628817818,1283.3819174092873,1296.0106573266962
S0,300,0.0019000869,KG,0.0335,-0.022333333333333334,0.32216666666666666,0.32216666666666666,1313.1262879268893,1283.325826513401,1295.7650779066653
S0,300,0.0019000869,KG,0.033,-0.022,0.3223333333333333,0.3223333333333333,1313.1007893073493,1283.2705230100632,1295.5325339458573
S0,300,0.0019000869,KG,0.0325,-0.021666666666666667,0.3225,0.3225,1313.0756673498056,1283.2160085902499,1295.2977488713625
S0,300,0.0019000869,KG,0.032,-0.021333333333333333,0.32266666666666666,0.32266666666666666,1313.0509223758565,1283.162284930032,1295.047728471178
S0,300,0.0019000869,KG,0.0315,-0.020999999999999998,0.32283333333333336,0.32283333333333336,1313.0265547020372,1283.1093536904293,1294.816115242815
S0,300,0.0019000869,KG,0.031,-0.020666666666666667,0.323,0.323,1313.0025646398005,1283.05721651726,1294.569561297425
S0,300,0.0019000869,KG,0.0305,-0.02033333333333333,0.32316666666666666,0.32316666666666666,1312.9789524954963,1283.0058750409928,1294.32118641571
S0,300,0.0019000869,KG,0.03,-0.019999999999999997,0.3233333333333333,0.3233333333333333,1312.9557185703532,1282.9553308765994,1294.0837961619998
S0,300,0.0019000869,KG,0.029500000000000002,-0.019666666666666666,0.3235,0.3235,1312.9328631604603,1282.9055856233995,1293.8279440717479
S0,300,0.0019000869,KG,0.029,-0.019333333333333334,0.32366666666666666,0.32366666666666666,1312.9103865567488,1282.856640864913,1293.5827883383488
S0,300,0.0019000869,KG,0.0285,-0.019,0.32383333333333336,0.32383333333333336,1312.88828904497,1282.8084981687077,1293.3353925073184
S0,300,0.0019000869,KG,0.028,-0.018666666666666665,0.324,0.324,1312.8665709056827,1282.7611590862443,1293.0754724517474
S0,300,0.0019000869,KG,0.0275,-0.018333333333333333,0.32416666666666666,0.32416666666666666,1312.8452324142302,1282.7146251527256,1292.8296498897332
S0,300,0.0019000869,KG,0.027,-0.018,0.3243333333333333,0.3243333333333333,1312.824273840725,1282.66889788694,1292.571847833569
S0,300,0.0019000869,KG,0.0265,-0.017666666666666664,0.3245,0.3245,1312.80369545003,1282.623978791109,1292.3125085166223
S0,300,0.0019000869,KG,0.026000000000000002,-0.017333333333333333,0.32466666666666666,0.32466666666666666,1312.7834975017402,1282.57986935073,1292.0607318715172
S0,300,0.0019000869,KG,0.025500000000000002,-0.017,0.32483333333333336,0.32483333333333336,1312.7636802501675,1282.5365710344206,1291.7953305415092
S0,300,0.0019000869,KG,0.025,-0.016666666666666666,0.325,0.325,1312.7442439443207,1282.4940852937616,1291.5369770563736
S0,300,0.0019000869,KG,0.0245,-0.01633333333333333,0.32516666666666666,0.32516666666666666,1312.7251888278904,1282.4524135631395,1291.2763549021504
S0,300,0.0019000869,KG,0.024,-0.016,0.3253333333333333,0.3253333333333333,1312.706515139231,1282.41155725959,1291.0071646854283
S0,300,0.0019000869,KG,0.0235,-0.015666666666666666,0.3255,0.3255,1312.6882231113443,1282.371517782635,1290.7459644097912
S0,300,0.0019000869,KG,0.023,-0.015333333333333332,0.32566666666666666,0.32566666666666666,1312.6703129718637,1282.3322965141283,1290.4766521364786
S0,300,0.0019000869,KG,0.0225,-0.015,0.32583333333333336,0.32583333333333336,1312.6527849430367,1282.2938948180933,1290.2054924095655
S0,300,0.0019000869,KG,0.022,-0.014666666666666665,0.326,0.326,1312.6356392417094,1282.2563140405632,1289.9366052010298
S0,300,0.0019000869,KG,0.021500000000000002,-0.014333333333333333,0.32616666666666666,0.32616666666666666,1312.6188760793104,1282.2195555094188,1289.6608494162067
S0,300,0.0019000869,KG,0.021,-0.014,0.3263333333333333,0.3263333333333333,1312.602495661834,1282.1836205342297,1289.389030796056
S0,300,0.0019000869,KG,0.0205,-0.013666666666666667,0.3265,0.3265,1312.5864981898276,1282.14851040609,1289.1197703752318
S0,300,0.0019000869,KG,0.02,-0.013333333333333332,0.32666666666666666,0.32666666666666666,1312.570883858372,1282.1142263974568,1288.8514689585604
S0,300,0.0019000869,KG,0.0195,-0.013,0.32683333333333336,0.32683333333333336,1312.5556528570717,1282.0807697619884,1288.5836947454711
S0,300,0.0019000869,KG,0.019,-0.012666666666666666,0.327,0.327,1312.5408053700335,1282.0481417343797,1288.3141998794702
S0,300,0.0019000869,KG,0.0185,-0.012333333333333332,0.32716666666666666,0.32716666666666666,1312.5263415758563,1282.0163435301997,1288.0439772449731
S0,300,0.0019000869,KG,0.018000000000000002,-0.012,0.3273333333333333,0.3273333333333333,1312.512261647616,1281.9853763457274,1287.7705931959638
S0,300,0.0019000869,KG,0.0175,-0.011666666666666667,0.3275,0.3275,1312.4985657528498,1281.9552413577874,1287.5006917880453
S0,300,0.0019000869,KG,0.017,-0.011333333333333334,0.32766666666666666,0.32766666666666666,1312.485254053542,1281.925939723585,1287.2270300453902
S0,300,0.0019000869,KG,0.0165,-0.011,0.32783333333333337,0.32783333333333337,1312.4723267061127,1281.8974725805435,1286.9532045750134
S0,300,0.0019000869,KG,0.016,-0.010666666666666666,0.328,0.328,1312.459783861399,1281.8698410461361,1286.686709365087
S0,300,0.0019000869,KG,0.0155,-0.010333333333333333,0.32816666666666666,0.32816666666666666,1312.4476256646465,1281.8430462177237,1286.4105161245136
S0,300,0.0019000869,KG,0.015,-0.009999999999999998,0.3283333333333333,0.3283333333333333,1312.4358522554935,1281.8170891723878,1286.1430207489036
S0,300,0.0019000869,KG,0.0145,-0.009666666666666667,0.3285,0.3285,1312.4244637679583,1281.791970966765,1285.878306723513
S0,300,0.0019000869,KG,0.014,-0.009333333333333332,0.32866666666666666,0.32866666666666666,1312.4134603304262,1281.7676926368824,1285.6046436842992
S0,300,0.0019000869,KG,0.0135,-0.009,0.32883333333333337,0.32883333333333337,1312.4028420656373,1281.7442551979916,1285.3489959877627
S0,300,0.0019000869,KG,0.013000000000000001,-0.008666666666666666,0.329,0.329,1312.3926090906734,1281.7216596444011,1285.083713532111
S0,300,0.0019000869,KG,0.0125,-0.008333333333333333,0.32916666666666666,0.32916666666666666,1312.3827615169457,1281.6999069493156,1284.8214932663775
S0,300,0.0019000869,KG,0.012,-0.008,0.3293333333333333,0.3293333333333333,1312.3732994501834,1281.6789980646638,1284.578272243962
S0,300,0.0019000869,KG,0.0115,-0.007666666666666666,0.3295,0.3295,1312.3642229904228,1281.658933920938,1284.3156951430133
S0,300,0.0019000869,KG,0.011,-0.007333333333333332,0.32966666666666666,0.32966666666666666,1312.3555322319921,1281.6397154270264,1284.0739548639747
S0,300,0.0019000869,KG,0.0105,-0.007,0.32983333333333337,0.32983333333333337,1312.347227263505,1281.6213434700473,1283.8388090613073
S0,300,0.0019000869,KG,0.01,-0.006666666666666666,0.33,0.33,1312.339308167845,1281.603818915185,1283.5901551129114
S0,300,0.0019000869,KG,0.0095,-0.006333333333333333,0.33016666666666666,0.33016666666666666,1312.3317750221581,1281.5871426055253,1283.3740752179526
S0,300,0.0019000869,KG,0.009000000000000001,-0.006,0.3303333333333333,0.3303333333333333,1312.3246278978393,1281.5713153618894,1283.1448100985062
S0,300,0.0019000869,KG,0.0085,-0.005666666666666667,0.3305,0.3305,1312.3178668605246,1281.5563379826715,1282.9235223247504
S0,300,0.0019000869,KG,0.008,-0.005333333333333333,0.33066666666666666,0.33066666666666666,1312.3114919700786,1281.5422112436727,1282.731028283054
S0,300,0.0019000869,KG,0.0075,-0.004999999999999999,0.33083333333333337,0.33083333333333337,1312.3055032805864,1281.528935897938,1282.5160095060637
S0,300,0.0019000869,KG,0.007,-0.004666666666666666,0.331,0.331,1312.2999008403426,1281.5165126755965,1282.3310845264095
S0,300,0.0019000869,KG,0.006500000000000001,-0.004333333333333333,0.33116666666666666,0.33116666666666666,1312.2946846918428,1281.5049422836928,1282.1565555068878
S0,300,0.0019000869,KG,0.006,-0.004,0.3313333333333333,0.3313333333333333,1312.2898548717721,1281.4942254060302,1281.971384675393
S0,300,0.0019000869,KG,0.0055,-0.003666666666666666,0.3315,0.3315,1312.285411411,1281.484362703007,1281.8245234159833
S0,300,0.0019000869,KG,0.005,-0.003333333333333333,0.33166666666666667,0.33166666666666667,1312.281354334567,1281.4753548114559,1281.6689367143701
S0,300,0.0019000869,KG,0.0045000000000000005,-0.003,0.33183333333333337,0.33183333333333337,1312.27768366168,1281.467202344484,1281.5264211489746
S0,300,0.0019000869,KG,0.004,-0.0026666666666666666,0.332,0.332,1312.2743994057018,1281.4599058913127,1281.4127916652315
S0,300,0.0019000869,KG,0.0035,-0.002333333333333333,0.33216666666666667,0.33216666666666667,1312.2715015741435,1281.453466017121,1281.2876643604427
S0,300,0.0019000869,KG,0.003,-0.002,0.3323333333333333,0.3323333333333333,1312.2689901686567,1281.447883262886,1281.1903109230416
S0,300,0.0019000869,KG,0.0025,-0.0016666666666666666,0.3325,0.3325,1312.2668651850258,1281.4431581452275,1281.1050797727728
S0,300,0.0019000869,KG,0.002,-0.0013333333333333333,0.33266666666666667,0.33266666666666667,1312.2651266131616,1281.4392911562502,1281.0219907723128
S0,300,0.0019000869,KG,0.0015,-0.001,0.33283333333333337,0.33283333333333337,1312.2637744370925,1281.4362827633906,1280.9643211677678
S0,300,0.0019000869,KG,0.001,-0.0006666666666666666,0.333,0.333,1312.2628086349594,1281.4341334092624,1280.9110859144398
S0,300,0.0019000869,KG,0.0005,-0.0003333333333333333,0.33316666666666667,0.33316666666666667,1312.2622291790071,1281.4328435115035,1280.871608355157
S0,300,0.0019000869,K,0.0,0.0,0.3333333333333333,0.3333333333333333,1312.2620360355806,1281.4324134626254,1280.854421903248
S0,300,0.0019000869,KM,0.0005,0.0003333333333333333,0.33349999999999996,0.333,1312.262229164716,1281.4328436296337,1280.8738097757457
S0,300,0.0019000869,KM,0.001,0.0006666666666666666,0.3336666666666666,0.33266666666666667,1312.2628085213826,1281.4341343546346,1280.9118667899313
S0,300,0.0019000869,KM,0.0015,0.001,0.33383333333333337,0.3323333333333333,1312.263774054185,1281.436285953862,1280.9621428694284
S0,300,0.0019000869,KM,0.002,0.0013333333333333333,0.334,0.332,1312.265125705805,1281.4392987178296,1281.0287356851854
S0,300,0.0019000869,KM,0.0025,0.0016666666666666666,0.33416666666666667,0.33166666666666667,1312.266863412994,1281.4431729111861,1281.1015909521914
S0,300,0.0019000869,KM,0.003,0.002,0.3343333333333333,0.3313333333333333,1312.2689871065688,1281.4479087725724,1281.192574732076
S0,300,0.0019000869,KM,0.0035,0.002333333333333333,0.3345,0.331,1312.2714967114098,1281.4535065144787,1281.2964409118742
S0,300,0.0019000869,KM,0.004,0.0026666666666666666,0.33466666666666667,0.33066666666666666,1312.2743921464532,1281.4599663231047,1281.4048823294322
S0,300,0.0019000869,KM,0.0045000000000000005,0.003,0.3348333333333333,0.3303333333333333,1312.2776733246876,1281.467288358222,1281.5376311727198
S0,300,0.0019000869,KM,0.005,0.003333333333333333,0.33499999999999996,0.33,1312.2813401531523,1281.4754727530371,1281.674005776339
S0,300,0.0019000869,KM,0.0055,0.003666666666666666,0.33516666666666667,0.32966666666666666,1312.2853925329305,1281.4845196140557,1281.8218958976552
S0,300,0.0019000869,KM,0.006,0.004,0.3353333333333333,0.3293333333333333,1312.2898303591498,1281.4944290209503,1281.991528278888
S0,300,0.0019000869,KM,0.006500000000000001,0.004333333333333333,0.33549999999999996,0.329,1312.2946535209765,1281.5052010264308,1282.1583133706145
S0,300,0.0019000869,KM,0.007,0.004666666666666666,0.3356666666666666,0.32866666666666666,1312.2998619016132,1281.5168356561114,1282.3462415460988
S0,300,0.0019000869,KM,0.0075,0.004999999999999999,0.3358333333333334,0.3283333333333333,1312.3054553782974,1281.529332908389,1282.5435525484886
S0,300,0.0019000869,KM,0.008,0.005333333333333333,0.336,0.328,1312.3114338222974,1281.5426927543142,1282.7392690074655
S0,300,0.0019000869,KM,0.0085,0.005666666666666667,0.33616666666666667,0.32766666666666666,1312.3177970989132,1281.5569151374707,1282.959565651209
S0,300,0.0019000869,KM,0.009000000000000001,0.006,0.3363333333333333,0.3273333333333333,1312.3245450674726,1281.5719999738533,1283.17747962398
S0,300,0.0019000869,KM,0.0095,0.006333333333333333,0.3365,0.327,1312.331677581329,1281.5879471517528,1283.4024153348273
S0,300,0.0019000869,KM,0.01,0.006666666666666666,0.33666666666666667,0.32666666666666666,1312.3391944878626,1281.6047565316364,1283.6448186218906
S0,300,0.0019000869,KM,0.0105,0.007,0.3368333333333333,0.3263333333333333,1312.347095628479,1281.6224279460382,1283.8802791643031
S0,300,0.0019000869,KM,0.011,0.007333333333333332,0.33699999999999997,0.326,1312.3553808386073,1281.6409611994457,1284.1314784541419
S0,300,0.0019000869,KM,0.0115,0.007666666666666666,0.33716666666666667,0.32566666666666666,1312.3640499477,1281.6603560681936,1284.3872265445032
S0,300,0.0019000869,KM,0.012,0.008,0.3373333333333333,0.3253333333333333,1312.3731027792353,1281.6806123003573,1284.6394667104055
S0,300,0.0019000869,KM,0.0125,0.008333333333333333,0.33749999999999997,0.325,1312.3825391507132,1281.7017296156487,1284.9078205854119
S0,300,0.0019000869,KM,0.013000000000000001,0.008666666666666666,0.3376666666666666,0.32466666666666666,1312.3923588736584,1281.7237077053207,1285.1723712152766
S0,300,0.0019000869,KM,0.0135,0.009,0.3378333333333334,0.3243333333333333,1312.4025617536215,1281.746546232064,1285.4402684802767
S0,300,0.0019000869,KM,0.014,0.009333333333333332,0.338,0.324,1312.413147590179,1281.7702448299171,1285.717618223967
S0,300,0.0019000869,KM,0.0145,0.009666666666666667,0.33816666666666667,0.32366666666666666,1312.4241161769344,1281.794803104174,1285.9895982792254
S0,300,0.0019000869,KM,0.015,0.009999999999999998,0.3383333333333333,0.3233333333333333,1312.4354673015205,1281.820220631293,1286.2695860766833
S0,300,0.0019000869,KM,0.0155,0.010333333333333333,0.3385,0.323,1312.4472007456,1281.8464969588154,1286.5508925648
S0,300,0.0019000869,KM,0.016,0.010666666666666666,0.33866666666666667,0.32266666666666666,1312.459316284869,1281.8736316052805,1286.8291511031273
S0,300,0.0019000869,KM,0.0165,0.011,0.3388333333333333,0.3223333333333333,1312.4718136890579,1281.9016240601475,1287.1141291162594
S0,300,0.0019000869,KM,0.017,0.011333333333333334,0.33899999999999997,0.322,1312.4846927219362,1281.9304737837208,1287.3965553114745
S0,300,0.0019000869,KM,0.0175,0.011666666666666667,0.33916666666666667,0.32166666666666666,1312.4979531413114,1281.9601802070738,1287.6799186284454
S0,300,0.0019000869,KM,0.018000000000000002,0.012,0.3393333333333333,0.3213333333333333,1312.511594699037,1281.9907427319843,1287.9658521712263
S0,300,0.0019000869,KM,0.0185,0.012333333333333332,0.33949999999999997,0.321,1312.5256171410122,1282.0221607308656,1288.249604797993
S0,300,0.0019000869,KM,0.019,0.012666666666666666,0.3396666666666666,0.32066666666666666,1312.5400202071876,1282.054433546706,1288.534696073224
S0,300,0.0019000869,KM,0.0195,0.013,0.3398333333333334,0.3203333333333333,1312.5548036315688,1282.0875604930084,1288.8195906161168
S0,300,0.0019000869,KM,0.02,0.013333333333333332,0.34,0.32,1312.569967142219,1282.1215408537366,1289.1037438290389
S0,300,0.0019000869,KM,0.0205,0.013666666666666667,0.3401666666666667,0.31966666666666665,1312.5855104612658,1282.1563738832629,1289.3865839699533
S0,300,0.0019000869,KM,0.021,0.014,0.3403333333333333,0.3193333333333333,1312.6014333049047,1282.192058806321,1289.6700019129737
S0,300,0.0019000869,KM,0.021500000000000002,0.014333333333333333,0.3405,0.319,1312.6177353834046,1282.2285948179606,1289.953204023961
S0,300,0.0019000869,KM,0.022,0.014666666666666665,0.3406666666666667,0.31866666666666665,1312.634416401113,1282.2659810835087,1290.23378174365
S0,300,0.0019000869,KM,0.0225,0.015,0.3408333333333333,0.3183333333333333,1312.6514760564617,1282.304216738532,1290.5161020811056
S0,300,0.0019000869,KM,0.023,0.015333333333333332,0.34099999999999997,0.318,1312.6689140419712,1282.3433008888048,1290.7949068448627
S0,300,0.0019000869,KM,0.0235,0.015666666666666666,0.3411666666666667,0.31766666666666665,1312.6867300442598,1282.3832326102793,1291.0729575494363
S0,300,0.0019000869,KM,0.024,0.016,0.3413333333333333,0.3173333333333333,1312.7049237440472,1282.4240109490631,1291.3533175934137
S0,300,0.0019000869,KM,0.0245,0.01633333333333333,0.34149999999999997,0.317,1312.7234948161636,1282.4656349213958,1291.6271736243946
S0,300,0.0019000869,KM,0.025,0.016666666666666666,0.3416666666666666,0.31666666666666665,1312.7424429295527,1282.5081035136348,1291.9032582416226
S0,300,0.0019000869,KM,0.025500000000000002,0.017,0.3418333333333334,0.3163333333333333,1312.7617677472845,1282.5514156822417,1292.1780464261021
S0,300,0.0019000869,KM,0.026000000000000002,0.017333333333333333,0.342,0.316,1312.7814689265583,1282.5955703537736,1292.447155394777
S0,300,0.0019000869,KM,0.0265,0.017666666666666664,0.3421666666666667,0.31566666666666665,1312.8015461187106,1282.64056642488,1292.7217868878754
S0,300,0.0019000869,KM,0.027,0.018,0.3423333333333333,0.3153333333333333,1312.821998969227,1282.686402762303,1292.9903767635874
S0,300,0.0019000869,KM,0.0275,0.018333333333333333,0.3425,0.315,1312.8428271177465,1282.7330782028787,1293.2576633444678
S0,300,0.0019000869,KM,0.028,0.018666666666666665,0.3426666666666667,0.31466666666666665,1312.8640301980715,1282.780591553551,1293.5292401433403
S0,300,0.0019000869,KM,0.0285,0.019,0.3428333333333333,0.3143333333333333,1312.8856078381764,1282.8289415913803,1293.7907207242904
S0,300,0.0019000869,KM,0.029,0.019333333333333334,0.34299999999999997,0.314,1312.9075596602172,1282.8781270635632,1294.056357977108
S0,300,0.0019000869,KM,0.029500000000000002,0.019666666666666666,0.3431666666666667,0.31366666666666665,1312.9298852805405,1282.9281466874522,1294.321135566666
S0,300,0.0019000869,KM,0.03,0.019999999999999997,0.3433333333333333,0.3133333333333333,1312.9525843096928,1282.9789991505838,1294.5782086766692
S0,300,0.0019000869,KM,0.0305,0.02033333333333333,0.34349999999999997,0.313,1312.9756563524302,1283.030683110709,1294.8430653236255
S0,300,0.0019000869,KM,0.031,0.020666666666666667,0.3436666666666666,0.31266666666666665,1312.9991010077297,1283.083197195828,1295.0995227064448
S0,300,0.0019000869,KM,0.0315,0.020999999999999998,0.3438333333333334,0.31233333333333335,1313.0229178687985,1283.1365400042287,1295.354643528352
S0,300,0.0019000869,KM,0.032,0.021333333333333333,0.34400000000000003,0.312,1313.0471065230852,1283.1907101045317,1295.615712231484
S0,300,0.0019000869,KM,0.0325,0.021666666666666667,0.3441666666666667,0.3116666666666667,1313.0716665522898,1283.245706035741,1295.8646183060469
S0,300,0.0019000869,KM,0.033,0.022,0.3443333333333333,0.3113333333333333,1313.0965975323763,1283.3015263072925,1296.1196343350869
S0,300,0.0019000869,KM,0.0335,0.022333333333333334,0.34450000000000003,0.311,1313.1218990335838,1283.358169399117,1296.3733849335217
S0,300,0.0019000869,KM,0.034,0.02266666666666667,0.3446666666666667,0.31066666666666665,1313.1475706204362,1283.4156337616992,1296.617429173987
S0,300,0.0019000869,KM,0.0345,0.023,0.3448333333333333,0.31033333333333335,1313.1736118517583,1283.4739178161449,1296.871295722497
S0,300,0.0019000869,KM,0.035,0.023333333333333334,0.345,0.31,1313.2000222806823,1283.5330199542552,1297.1158978003582
S0,300,0.0019000869,KM,0.035500000000000004,0.02366666666666667,0.3451666666666667,0.3096666666666667,1313.226801454666,1283.5929385385984,1297.3598860453938
S0,300,0.0019000869,KM,0.036000000000000004,0.024,0.3453333333333333,0.3093333333333333,1313.2539489155024,1283.6536719025955,1297.6108783827885
S0,300,0.0019000869,KM,0.0365,0.024333333333333332,0.3455,0.309,1313.281464199332,1283.7152183506016,1297.8473221154761
S0,300,0.0019000869,KM,0.037,0.024666666666666663,0.3456666666666666,0.3086666666666667,1313.3093468366594,1283.7775761579985,1298.0908828316221
